"","Dec_time","Condition","date","Dec_ZT_time","mean_of_sleep_counts","sem"
"117",116,"wt",2024-02-24,1196,0.758620689655172,0.080869237238335
"118",117,"wt",2024-02-24,1197,0.793103448275862,0.0765530555069953
"119",118,"wt",2024-02-24,1198,0.793103448275862,0.0765530555069953
"120",119,"wt",2024-02-24,1199,0.793103448275862,0.0765530555069953
"121",120,"wt",2024-02-24,1200,0.758620689655172,0.080869237238335
"122",121,"wt",2024-02-24,1201,0.758620689655172,0.080869237238335
"123",122,"wt",2024-02-24,1202,0.758620689655172,0.080869237238335
"124",123,"wt",2024-02-24,1203,0.758620689655172,0.080869237238335
"125",124,"wt",2024-02-24,1204,0.724137931034483,0.0844651635442475
"126",125,"wt",2024-02-24,1205,0.724137931034483,0.0844651635442475
"127",126,"wt",2024-02-24,1206,0.758620689655172,0.080869237238335
"128",127,"wt",2024-02-24,1207,0.758620689655172,0.080869237238335
"129",128,"wt",2024-02-24,1208,0.758620689655172,0.080869237238335
"130",129,"wt",2024-02-24,1209,0.758620689655172,0.080869237238335
"131",130,"wt",2024-02-24,1210,0.758620689655172,0.080869237238335
"132",131,"wt",2024-02-24,1211,0.793103448275862,0.0765530555069953
"133",132,"wt",2024-02-24,1212,0.758620689655172,0.080869237238335
"134",133,"wt",2024-02-24,1213,0.758620689655172,0.080869237238335
"135",134,"wt",2024-02-24,1214,0.724137931034483,0.0844651635442475
"136",135,"wt",2024-02-24,1215,0.724137931034483,0.0844651635442475
"137",136,"wt",2024-02-24,1216,0.724137931034483,0.0844651635442475
"138",137,"wt",2024-02-24,1217,0.724137931034483,0.0844651635442475
"139",138,"wt",2024-02-24,1218,0.724137931034483,0.0844651635442475
"140",139,"wt",2024-02-24,1219,0.758620689655172,0.080869237238335
"141",140,"wt",2024-02-24,1220,0.724137931034483,0.0844651635442475
"142",141,"wt",2024-02-24,1221,0.724137931034483,0.0844651635442475
"143",142,"wt",2024-02-24,1222,0.724137931034483,0.0844651635442475
"144",143,"wt",2024-02-24,1223,0.758620689655172,0.080869237238335
"145",144,"wt",2024-02-24,1224,0.724137931034483,0.0844651635442475
"146",145,"wt",2024-02-24,1225,0.827586206896552,0.0713860923457608
"147",146,"wt",2024-02-24,1226,0.758620689655172,0.080869237238335
"148",147,"wt",2024-02-24,1227,0.758620689655172,0.080869237238335
"149",148,"wt",2024-02-24,1228,0.689655172413793,0.0874297504891569
"150",149,"wt",2024-02-24,1229,0.758620689655172,0.080869237238335
"151",150,"wt",2024-02-24,1230,0.793103448275862,0.0765530555069953
"152",151,"wt",2024-02-24,1231,0.793103448275862,0.0765530555069953
"153",152,"wt",2024-02-24,1232,0.758620689655172,0.080869237238335
"154",153,"wt",2024-02-24,1233,0.827586206896552,0.0713860923457608
"155",154,"wt",2024-02-24,1234,0.827586206896552,0.0713860923457608
"156",155,"wt",2024-02-24,1235,0.827586206896552,0.0713860923457608
"157",156,"wt",2024-02-24,1236,0.793103448275862,0.0765530555069953
"158",157,"wt",2024-02-24,1237,0.758620689655172,0.080869237238335
"159",158,"wt",2024-02-24,1238,0.724137931034483,0.0844651635442475
"160",159,"wt",2024-02-24,1239,0.689655172413793,0.0874297504891569
"161",160,"wt",2024-02-24,1240,0.655172413793103,0.0898255296985737
"162",161,"wt",2024-02-24,1241,0.655172413793103,0.0898255296985737
"163",162,"wt",2024-02-24,1242,0.689655172413793,0.0874297504891569
"164",163,"wt",2024-02-24,1243,0.655172413793103,0.0898255296985737
"165",164,"wt",2024-02-24,1244,0.620689655172414,0.0916970959063364
"166",165,"wt",2024-02-24,1245,0.655172413793103,0.0898255296985737
"167",166,"wt",2024-02-24,1246,0.620689655172414,0.0916970959063364
"168",167,"wt",2024-02-24,1247,0.586206896551724,0.0930760769837004
"169",168,"wt",2024-02-24,1248,0.551724137931034,0.0939841577750685
"170",169,"wt",2024-02-24,1249,0.517241379310345,0.0944349237077873
"171",170,"wt",2024-02-24,1250,0.586206896551724,0.0930760769837004
"172",171,"wt",2024-02-24,1251,0.586206896551724,0.0930760769837004
"173",172,"wt",2024-02-24,1252,0.551724137931034,0.0939841577750685
"174",173,"wt",2024-02-24,1253,0.517241379310345,0.0944349237077873
"175",174,"wt",2024-02-24,1254,0.482758620689655,0.0944349237077873
"176",175,"wt",2024-02-24,1255,0.517241379310345,0.0944349237077873
"177",176,"wt",2024-02-24,1256,0.620689655172414,0.0916970959063364
"178",177,"wt",2024-02-24,1257,0.655172413793103,0.0898255296985737
"179",178,"wt",2024-02-24,1258,0.655172413793103,0.0898255296985737
"180",179,"wt",2024-02-24,1259,0.689655172413793,0.0874297504891569
"181",180,"wt",2024-02-24,1260,0.655172413793103,0.0898255296985737
"182",181,"wt",2024-02-24,1261,0.620689655172414,0.0916970959063364
"183",182,"wt",2024-02-24,1262,0.655172413793103,0.0898255296985737
"184",183,"wt",2024-02-24,1263,0.620689655172414,0.0916970959063364
"185",184,"wt",2024-02-24,1264,0.689655172413793,0.0874297504891569
"186",185,"wt",2024-02-24,1265,0.620689655172414,0.0916970959063364
"187",186,"wt",2024-02-24,1266,0.655172413793103,0.0898255296985737
"188",187,"wt",2024-02-24,1267,0.620689655172414,0.0916970959063364
"189",188,"wt",2024-02-24,1268,0.586206896551724,0.0930760769837004
"190",189,"wt",2024-02-24,1269,0.620689655172414,0.0916970959063364
"191",190,"wt",2024-02-24,1270,0.586206896551724,0.0930760769837004
"192",191,"wt",2024-02-24,1271,0.586206896551724,0.0930760769837004
"193",192,"wt",2024-02-24,1272,0.586206896551724,0.0930760769837004
"194",193,"wt",2024-02-24,1273,0.517241379310345,0.0944349237077873
"195",194,"wt",2024-02-24,1274,0.551724137931034,0.0939841577750685
"196",195,"wt",2024-02-24,1275,0.517241379310345,0.0944349237077873
"197",196,"wt",2024-02-24,1276,0.482758620689655,0.0944349237077873
"198",197,"wt",2024-02-24,1277,0.448275862068966,0.0939841577750685
"199",198,"wt",2024-02-24,1278,0.448275862068966,0.0939841577750685
"200",199,"wt",2024-02-24,1279,0.344827586206897,0.0898255296985737
"201",200,"wt",2024-02-24,1280,0.344827586206897,0.0898255296985737
"202",201,"wt",2024-02-24,1281,0.413793103448276,0.0930760769837004
"203",202,"wt",2024-02-24,1282,0.448275862068966,0.0939841577750685
"204",203,"wt",2024-02-24,1283,0.448275862068966,0.0939841577750685
"205",204,"wt",2024-02-24,1284,0.482758620689655,0.0944349237077873
"206",205,"wt",2024-02-24,1285,0.448275862068966,0.0939841577750685
"207",206,"wt",2024-02-24,1286,0.482758620689655,0.0944349237077873
"208",207,"wt",2024-02-24,1287,0.448275862068966,0.0939841577750685
"209",208,"wt",2024-02-24,1288,0.517241379310345,0.0944349237077873
"210",209,"wt",2024-02-24,1289,0.482758620689655,0.0944349237077873
"211",210,"wt",2024-02-24,1290,0.517241379310345,0.0944349237077873
"212",211,"wt",2024-02-24,1291,0.482758620689655,0.0944349237077873
"213",212,"wt",2024-02-24,1292,0.482758620689655,0.0944349237077873
"214",213,"wt",2024-02-24,1293,0.551724137931034,0.0939841577750685
"215",214,"wt",2024-02-24,1294,0.586206896551724,0.0930760769837004
"216",215,"wt",2024-02-24,1295,0.448275862068966,0.0939841577750685
"217",216,"wt",2024-02-24,1296,0.448275862068966,0.0939841577750685
"218",217,"wt",2024-02-24,1297,0.482758620689655,0.0944349237077873
"219",218,"wt",2024-02-24,1298,0.448275862068966,0.0939841577750685
"220",219,"wt",2024-02-24,1299,0.482758620689655,0.0944349237077873
"221",220,"wt",2024-02-24,1300,0.448275862068966,0.0939841577750685
"222",221,"wt",2024-02-24,1301,0.517241379310345,0.0944349237077873
"223",222,"wt",2024-02-24,1302,0.517241379310345,0.0944349237077873
"224",223,"wt",2024-02-24,1303,0.482758620689655,0.0944349237077873
"225",224,"wt",2024-02-24,1304,0.413793103448276,0.0930760769837004
"226",225,"wt",2024-02-24,1305,0.379310344827586,0.0916970959063364
"227",226,"wt",2024-02-24,1306,0.448275862068966,0.0939841577750685
"228",227,"wt",2024-02-24,1307,0.482758620689655,0.0944349237077873
"229",228,"wt",2024-02-24,1308,0.482758620689655,0.0944349237077873
"230",229,"wt",2024-02-24,1309,0.482758620689655,0.0944349237077873
"231",230,"wt",2024-02-24,1310,0.517241379310345,0.0944349237077873
"232",231,"wt",2024-02-24,1311,0.517241379310345,0.0944349237077873
"233",232,"wt",2024-02-24,1312,0.413793103448276,0.0930760769837004
"234",233,"wt",2024-02-24,1313,0.413793103448276,0.0930760769837004
"235",234,"wt",2024-02-24,1314,0.482758620689655,0.0944349237077873
"236",235,"wt",2024-02-24,1315,0.448275862068966,0.0939841577750685
"237",236,"wt",2024-02-24,1316,0.482758620689655,0.0944349237077873
"238",237,"wt",2024-02-24,1317,0.413793103448276,0.0930760769837004
"239",238,"wt",2024-02-24,1318,0.448275862068966,0.0939841577750685
"240",239,"wt",2024-02-24,1319,0.482758620689655,0.0944349237077873
"241",240,"wt",2024-02-24,1320,0.517241379310345,0.0944349237077873
"242",241,"wt",2024-02-24,1321,0.517241379310345,0.0944349237077873
"243",242,"wt",2024-02-24,1322,0.551724137931034,0.0939841577750685
"244",243,"wt",2024-02-24,1323,0.620689655172414,0.0916970959063364
"245",244,"wt",2024-02-24,1324,0.655172413793103,0.0898255296985737
"246",245,"wt",2024-02-24,1325,0.689655172413793,0.0874297504891569
"247",246,"wt",2024-02-24,1326,0.689655172413793,0.0874297504891569
"248",247,"wt",2024-02-24,1327,0.620689655172414,0.0916970959063364
"249",248,"wt",2024-02-24,1328,0.655172413793103,0.0898255296985737
"250",249,"wt",2024-02-24,1329,0.620689655172414,0.0916970959063364
"251",250,"wt",2024-02-24,1330,0.586206896551724,0.0930760769837004
"252",251,"wt",2024-02-24,1331,0.620689655172414,0.0916970959063364
"253",252,"wt",2024-02-24,1332,0.586206896551724,0.0930760769837004
"254",253,"wt",2024-02-24,1333,0.586206896551724,0.0930760769837004
"255",254,"wt",2024-02-24,1334,0.551724137931034,0.0939841577750685
"256",255,"wt",2024-02-24,1335,0.586206896551724,0.0930760769837004
"257",256,"wt",2024-02-24,1336,0.551724137931034,0.0939841577750685
"258",257,"wt",2024-02-24,1337,0.586206896551724,0.0930760769837004
"259",258,"wt",2024-02-24,1338,0.551724137931034,0.0939841577750685
"260",259,"wt",2024-02-24,1339,0.517241379310345,0.0944349237077873
"261",260,"wt",2024-02-24,1340,0.448275862068966,0.0939841577750685
"262",261,"wt",2024-02-24,1341,0.448275862068966,0.0939841577750685
"263",262,"wt",2024-02-24,1342,0.448275862068966,0.0939841577750685
"264",263,"wt",2024-02-24,1343,0.448275862068966,0.0939841577750685
"265",264,"wt",2024-02-24,1344,0.448275862068966,0.0939841577750685
"266",265,"wt",2024-02-24,1345,0.551724137931034,0.0939841577750685
"267",266,"wt",2024-02-24,1346,0.448275862068966,0.0939841577750685
"268",267,"wt",2024-02-24,1347,0.448275862068966,0.0939841577750685
"269",268,"wt",2024-02-24,1348,0.482758620689655,0.0944349237077873
"270",269,"wt",2024-02-24,1349,0.482758620689655,0.0944349237077873
"271",270,"wt",2024-02-24,1350,0.448275862068966,0.0939841577750685
"272",271,"wt",2024-02-24,1351,0.482758620689655,0.0944349237077873
"273",272,"wt",2024-02-24,1352,0.517241379310345,0.0944349237077873
"274",273,"wt",2024-02-24,1353,0.482758620689655,0.0944349237077873
"275",274,"wt",2024-02-24,1354,0.482758620689655,0.0944349237077873
"276",275,"wt",2024-02-24,1355,0.482758620689655,0.0944349237077873
"277",276,"wt",2024-02-24,1356,0.448275862068966,0.0939841577750685
"278",277,"wt",2024-02-24,1357,0.448275862068966,0.0939841577750685
"279",278,"wt",2024-02-24,1358,0.448275862068966,0.0939841577750685
"280",279,"wt",2024-02-24,1359,0.448275862068966,0.0939841577750685
"281",280,"wt",2024-02-24,1360,0.448275862068966,0.0939841577750685
"282",281,"wt",2024-02-24,1361,0.448275862068966,0.0939841577750685
"283",282,"wt",2024-02-24,1362,0.413793103448276,0.0930760769837004
"284",283,"wt",2024-02-24,1363,0.379310344827586,0.0916970959063364
"285",284,"wt",2024-02-24,1364,0.379310344827586,0.0916970959063364
"286",285,"wt",2024-02-24,1365,0.413793103448276,0.0930760769837004
"287",286,"wt",2024-02-24,1366,0.413793103448276,0.0930760769837004
"288",287,"wt",2024-02-24,1367,0.344827586206897,0.0898255296985737
"289",288,"wt",2024-02-24,1368,0.310344827586207,0.0874297504891569
"290",289,"wt",2024-02-24,1369,0.344827586206897,0.0898255296985737
"291",290,"wt",2024-02-24,1370,0.413793103448276,0.0930760769837004
"292",291,"wt",2024-02-24,1371,0.379310344827586,0.0916970959063364
"293",292,"wt",2024-02-24,1372,0.344827586206897,0.0898255296985737
"294",293,"wt",2024-02-24,1373,0.310344827586207,0.0874297504891569
"295",294,"wt",2024-02-24,1374,0.310344827586207,0.0874297504891569
"296",295,"wt",2024-02-24,1375,0.344827586206897,0.0898255296985737
"297",296,"wt",2024-02-24,1376,0.344827586206897,0.0898255296985737
"298",297,"wt",2024-02-24,1377,0.344827586206897,0.0898255296985737
"299",298,"wt",2024-02-24,1378,0.379310344827586,0.0916970959063364
"300",299,"wt",2024-02-24,1379,0.379310344827586,0.0916970959063364
"301",300,"wt",2024-02-24,1380,0.482758620689655,0.0944349237077873
"302",301,"wt",2024-02-24,1381,0.482758620689655,0.0944349237077873
"303",302,"wt",2024-02-24,1382,0.448275862068966,0.0939841577750685
"304",303,"wt",2024-02-24,1383,0.448275862068966,0.0939841577750685
"305",304,"wt",2024-02-24,1384,0.379310344827586,0.0916970959063364
"306",305,"wt",2024-02-24,1385,0.310344827586207,0.0874297504891569
"307",306,"wt",2024-02-24,1386,0.241379310344828,0.080869237238335
"308",307,"wt",2024-02-24,1387,0.206896551724138,0.0765530555069953
"309",308,"wt",2024-02-24,1388,0.206896551724138,0.0765530555069953
"310",309,"wt",2024-02-24,1389,0.241379310344828,0.080869237238335
"311",310,"wt",2024-02-24,1390,0.275862068965517,0.0844651635442475
"312",311,"wt",2024-02-24,1391,0.310344827586207,0.0874297504891569
"313",312,"wt",2024-02-24,1392,0.310344827586207,0.0874297504891569
"314",313,"wt",2024-02-24,1393,0.241379310344828,0.080869237238335
"315",314,"wt",2024-02-24,1394,0.310344827586207,0.0874297504891569
"316",315,"wt",2024-02-24,1395,0.344827586206897,0.0898255296985737
"317",316,"wt",2024-02-24,1396,0.344827586206897,0.0898255296985737
"318",317,"wt",2024-02-24,1397,0.379310344827586,0.0916970959063364
"319",318,"wt",2024-02-24,1398,0.379310344827586,0.0916970959063364
"320",319,"wt",2024-02-24,1399,0.310344827586207,0.0874297504891569
"321",320,"wt",2024-02-24,1400,0.310344827586207,0.0874297504891569
"322",321,"wt",2024-02-24,1401,0.241379310344828,0.080869237238335
"323",322,"wt",2024-02-24,1402,0.241379310344828,0.080869237238335
"324",323,"wt",2024-02-24,1403,0.241379310344828,0.080869237238335
"325",324,"wt",2024-02-24,1404,0.241379310344828,0.080869237238335
"326",325,"wt",2024-02-24,1405,0.172413793103448,0.0713860923457608
"327",326,"wt",2024-02-24,1406,0.241379310344828,0.080869237238335
"328",327,"wt",2024-02-24,1407,0.241379310344828,0.080869237238335
"329",328,"wt",2024-02-24,1408,0.241379310344828,0.080869237238335
"330",329,"wt",2024-02-24,1409,0.275862068965517,0.0844651635442475
"331",330,"wt",2024-02-24,1410,0.275862068965517,0.0844651635442475
"332",331,"wt",2024-02-24,1411,0.275862068965517,0.0844651635442475
"333",332,"wt",2024-02-24,1412,0.310344827586207,0.0874297504891569
"334",333,"wt",2024-02-24,1413,0.344827586206897,0.0898255296985737
"335",334,"wt",2024-02-24,1414,0.206896551724138,0.0765530555069953
"336",335,"wt",2024-02-24,1415,0.241379310344828,0.080869237238335
"337",336,"wt",2024-02-24,1416,0.241379310344828,0.080869237238335
"338",337,"wt",2024-02-24,1417,0.206896551724138,0.0765530555069953
"339",338,"wt",2024-02-24,1418,0.172413793103448,0.0713860923457608
"340",339,"wt",2024-02-24,1419,0.172413793103448,0.0713860923457608
"341",340,"wt",2024-02-24,1420,0.241379310344828,0.080869237238335
"342",341,"wt",2024-02-24,1421,0.241379310344828,0.080869237238335
"343",342,"wt",2024-02-24,1422,0.137931034482759,0.0651662884498668
"344",343,"wt",2024-02-24,1423,0.103448275862069,0.0575533076135366
"345",344,"wt",2024-02-24,1424,0.103448275862069,0.0575533076135366
"346",345,"wt",2024-02-24,1425,0.103448275862069,0.0575533076135366
"347",346,"wt",2024-02-24,1426,0.137931034482759,0.0651662884498668
"348",347,"wt",2024-02-24,1427,0.137931034482759,0.0651662884498668
"349",348,"wt",2024-02-24,1428,0.206896551724138,0.0765530555069953
"350",349,"wt",2024-02-24,1429,0.206896551724138,0.0765530555069953
"351",350,"wt",2024-02-24,1430,0.241379310344828,0.080869237238335
"352",351,"wt",2024-02-24,1431,0.206896551724138,0.0765530555069953
"353",352,"wt",2024-02-24,1432,0.137931034482759,0.0651662884498668
"354",353,"wt",2024-02-24,1433,0.172413793103448,0.0713860923457608
"355",354,"wt",2024-02-24,1434,0.137931034482759,0.0651662884498668
"356",355,"wt",2024-02-24,1435,0.103448275862069,0.0575533076135366
"357",356,"wt",2024-02-24,1436,0.0689655172413793,0.0478872465399596
"358",357,"wt",2024-02-24,1437,0,0
"359",358,"wt",2024-02-24,1438,0,0
"360",359,"wt",2024-02-24,1439,0,0
"361",360,"wt",2024-02-24,0,0,0
"362",361,"wt",2024-02-24,1,0,0
"363",362,"wt",2024-02-24,2,0,0
"364",363,"wt",2024-02-24,3,0,0
"365",364,"wt",2024-02-24,4,0,0
"366",365,"wt",2024-02-24,5,0,0
"367",366,"wt",2024-02-24,6,0,0
"368",367,"wt",2024-02-24,7,0,0
"369",368,"wt",2024-02-24,8,0,0
"370",369,"wt",2024-02-24,9,0,0
"371",370,"wt",2024-02-24,10,0,0
"372",371,"wt",2024-02-24,11,0,0
"373",372,"wt",2024-02-24,12,0,0
"374",373,"wt",2024-02-24,13,0,0
"375",374,"wt",2024-02-24,14,0.0344827586206897,0.0344827586206897
"376",375,"wt",2024-02-24,15,0.0344827586206897,0.0344827586206897
"377",376,"wt",2024-02-24,16,0.0344827586206897,0.0344827586206897
"378",377,"wt",2024-02-24,17,0,0
"379",378,"wt",2024-02-24,18,0,0
"380",379,"wt",2024-02-24,19,0,0
"381",380,"wt",2024-02-24,20,0,0
"382",381,"wt",2024-02-24,21,0,0
"383",382,"wt",2024-02-24,22,0,0
"384",383,"wt",2024-02-24,23,0,0
"385",384,"wt",2024-02-24,24,0,0
"386",385,"wt",2024-02-24,25,0,0
"387",386,"wt",2024-02-24,26,0,0
"388",387,"wt",2024-02-24,27,0,0
"389",388,"wt",2024-02-24,28,0,0
"390",389,"wt",2024-02-24,29,0,0
"391",390,"wt",2024-02-24,30,0,0
"392",391,"wt",2024-02-24,31,0,0
"393",392,"wt",2024-02-24,32,0,0
"394",393,"wt",2024-02-24,33,0,0
"395",394,"wt",2024-02-24,34,0,0
"396",395,"wt",2024-02-24,35,0,0
"397",396,"wt",2024-02-24,36,0,0
"398",397,"wt",2024-02-24,37,0,0
"399",398,"wt",2024-02-24,38,0,0
"400",399,"wt",2024-02-24,39,0,0
"401",400,"wt",2024-02-24,40,0,0
"402",401,"wt",2024-02-24,41,0,0
"403",402,"wt",2024-02-24,42,0,0
"404",403,"wt",2024-02-24,43,0,0
"405",404,"wt",2024-02-24,44,0,0
"406",405,"wt",2024-02-24,45,0,0
"407",406,"wt",2024-02-24,46,0,0
"408",407,"wt",2024-02-24,47,0,0
"409",408,"wt",2024-02-24,48,0.0344827586206897,0.0344827586206897
"410",409,"wt",2024-02-24,49,0,0
"411",410,"wt",2024-02-24,50,0,0
"412",411,"wt",2024-02-24,51,0,0
"413",412,"wt",2024-02-24,52,0,0
"414",413,"wt",2024-02-24,53,0,0
"415",414,"wt",2024-02-24,54,0,0
"416",415,"wt",2024-02-24,55,0,0
"417",416,"wt",2024-02-24,56,0,0
"418",417,"wt",2024-02-24,57,0,0
"419",418,"wt",2024-02-24,58,0,0
"420",419,"wt",2024-02-24,59,0,0
"421",420,"wt",2024-02-24,60,0,0
"422",421,"wt",2024-02-24,61,0,0
"423",422,"wt",2024-02-24,62,0,0
"424",423,"wt",2024-02-24,63,0,0
"425",424,"wt",2024-02-24,64,0,0
"426",425,"wt",2024-02-24,65,0,0
"427",426,"wt",2024-02-24,66,0,0
"428",427,"wt",2024-02-24,67,0,0
"429",428,"wt",2024-02-24,68,0,0
"430",429,"wt",2024-02-24,69,0,0
"431",430,"wt",2024-02-24,70,0,0
"432",431,"wt",2024-02-24,71,0,0
"433",432,"wt",2024-02-24,72,0,0
"434",433,"wt",2024-02-24,73,0,0
"435",434,"wt",2024-02-24,74,0,0
"436",435,"wt",2024-02-24,75,0,0
"437",436,"wt",2024-02-24,76,0,0
"438",437,"wt",2024-02-24,77,0,0
"439",438,"wt",2024-02-24,78,0,0
"440",439,"wt",2024-02-24,79,0,0
"441",440,"wt",2024-02-24,80,0,0
"442",441,"wt",2024-02-24,81,0,0
"443",442,"wt",2024-02-24,82,0,0
"444",443,"wt",2024-02-24,83,0,0
"445",444,"wt",2024-02-24,84,0,0
"446",445,"wt",2024-02-24,85,0,0
"447",446,"wt",2024-02-24,86,0,0
"448",447,"wt",2024-02-24,87,0,0
"449",448,"wt",2024-02-24,88,0,0
"450",449,"wt",2024-02-24,89,0,0
"451",450,"wt",2024-02-24,90,0,0
"452",451,"wt",2024-02-24,91,0,0
"453",452,"wt",2024-02-24,92,0,0
"454",453,"wt",2024-02-24,93,0,0
"455",454,"wt",2024-02-24,94,0.0344827586206897,0.0344827586206897
"456",455,"wt",2024-02-24,95,0.0344827586206897,0.0344827586206897
"457",456,"wt",2024-02-24,96,0.0344827586206897,0.0344827586206897
"458",457,"wt",2024-02-24,97,0.0344827586206897,0.0344827586206897
"459",458,"wt",2024-02-24,98,0.0344827586206897,0.0344827586206897
"460",459,"wt",2024-02-24,99,0.0344827586206897,0.0344827586206897
"461",460,"wt",2024-02-24,100,0,0
"462",461,"wt",2024-02-24,101,0,0
"463",462,"wt",2024-02-24,102,0,0
"464",463,"wt",2024-02-24,103,0,0
"465",464,"wt",2024-02-24,104,0,0
"466",465,"wt",2024-02-24,105,0,0
"467",466,"wt",2024-02-24,106,0,0
"468",467,"wt",2024-02-24,107,0,0
"469",468,"wt",2024-02-24,108,0,0
"470",469,"wt",2024-02-24,109,0,0
"471",470,"wt",2024-02-24,110,0,0
"472",471,"wt",2024-02-24,111,0,0
"473",472,"wt",2024-02-24,112,0,0
"474",473,"wt",2024-02-24,113,0,0
"475",474,"wt",2024-02-24,114,0,0
"476",475,"wt",2024-02-24,115,0.0344827586206897,0.0344827586206897
"477",476,"wt",2024-02-24,116,0.0689655172413793,0.0478872465399596
"478",477,"wt",2024-02-24,117,0.0689655172413793,0.0478872465399596
"479",478,"wt",2024-02-24,118,0.0344827586206897,0.0344827586206897
"480",479,"wt",2024-02-24,119,0,0
"481",480,"wt",2024-02-24,120,0,0
"482",481,"wt",2024-02-24,121,0,0
"483",482,"wt",2024-02-24,122,0.0344827586206897,0.0344827586206897
"484",483,"wt",2024-02-24,123,0.0344827586206897,0.0344827586206897
"485",484,"wt",2024-02-24,124,0.103448275862069,0.0575533076135366
"486",485,"wt",2024-02-24,125,0.0344827586206897,0.0344827586206897
"487",486,"wt",2024-02-24,126,0.0344827586206897,0.0344827586206897
"488",487,"wt",2024-02-24,127,0,0
"489",488,"wt",2024-02-24,128,0.0689655172413793,0.0478872465399596
"490",489,"wt",2024-02-24,129,0.0689655172413793,0.0478872465399596
"491",490,"wt",2024-02-24,130,0.0689655172413793,0.0478872465399596
"492",491,"wt",2024-02-24,131,0.0689655172413793,0.0478872465399596
"493",492,"wt",2024-02-24,132,0.0689655172413793,0.0478872465399596
"494",493,"wt",2024-02-24,133,0,0
"495",494,"wt",2024-02-24,134,0,0
"496",495,"wt",2024-02-24,135,0,0
"497",496,"wt",2024-02-24,136,0,0
"498",497,"wt",2024-02-24,137,0.0344827586206897,0.0344827586206897
"499",498,"wt",2024-02-24,138,0.0344827586206897,0.0344827586206897
"500",499,"wt",2024-02-24,139,0.0344827586206897,0.0344827586206897
"501",500,"wt",2024-02-24,140,0.0344827586206897,0.0344827586206897
"502",501,"wt",2024-02-24,141,0.0344827586206897,0.0344827586206897
"503",502,"wt",2024-02-24,142,0.0344827586206897,0.0344827586206897
"504",503,"wt",2024-02-24,143,0.0689655172413793,0.0478872465399596
"505",504,"wt",2024-02-24,144,0.0344827586206897,0.0344827586206897
"506",505,"wt",2024-02-24,145,0.0344827586206897,0.0344827586206897
"507",506,"wt",2024-02-24,146,0,0
"508",507,"wt",2024-02-24,147,0,0
"509",508,"wt",2024-02-24,148,0.0344827586206897,0.0344827586206897
"510",509,"wt",2024-02-24,149,0.0344827586206897,0.0344827586206897
"511",510,"wt",2024-02-24,150,0.0344827586206897,0.0344827586206897
"512",511,"wt",2024-02-24,151,0.0689655172413793,0.0478872465399596
"513",512,"wt",2024-02-24,152,0,0
"514",513,"wt",2024-02-24,153,0,0
"515",514,"wt",2024-02-24,154,0,0
"516",515,"wt",2024-02-24,155,0,0
"517",516,"wt",2024-02-24,156,0,0
"518",517,"wt",2024-02-24,157,0.0689655172413793,0.0478872465399596
"519",518,"wt",2024-02-24,158,0.0689655172413793,0.0478872465399596
"520",519,"wt",2024-02-24,159,0.103448275862069,0.0575533076135366
"521",520,"wt",2024-02-24,160,0.103448275862069,0.0575533076135366
"522",521,"wt",2024-02-24,161,0.0689655172413793,0.0478872465399596
"523",522,"wt",2024-02-24,162,0.103448275862069,0.0575533076135366
"524",523,"wt",2024-02-24,163,0.0689655172413793,0.0478872465399596
"525",524,"wt",2024-02-24,164,0.137931034482759,0.0651662884498668
"526",525,"wt",2024-02-24,165,0.103448275862069,0.0575533076135366
"527",526,"wt",2024-02-24,166,0.103448275862069,0.0575533076135366
"528",527,"wt",2024-02-24,167,0.0689655172413793,0.0478872465399596
"529",528,"wt",2024-02-24,168,0.0344827586206897,0.0344827586206897
"530",529,"wt",2024-02-24,169,0.0344827586206897,0.0344827586206897
"531",530,"wt",2024-02-24,170,0.0344827586206897,0.0344827586206897
"532",531,"wt",2024-02-24,171,0.0344827586206897,0.0344827586206897
"533",532,"wt",2024-02-24,172,0.0344827586206897,0.0344827586206897
"534",533,"wt",2024-02-24,173,0,0
"535",534,"wt",2024-02-24,174,0,0
"536",535,"wt",2024-02-24,175,0,0
"537",536,"wt",2024-02-24,176,0,0
"538",537,"wt",2024-02-24,177,0.0344827586206897,0.0344827586206897
"539",538,"wt",2024-02-24,178,0.0689655172413793,0.0478872465399596
"540",539,"wt",2024-02-24,179,0.103448275862069,0.0575533076135366
"541",540,"wt",2024-02-24,180,0.103448275862069,0.0575533076135366
"542",541,"wt",2024-02-24,181,0.103448275862069,0.0575533076135366
"543",542,"wt",2024-02-24,182,0.103448275862069,0.0575533076135366
"544",543,"wt",2024-02-24,183,0.103448275862069,0.0575533076135366
"545",544,"wt",2024-02-24,184,0.0344827586206897,0.0344827586206897
"546",545,"wt",2024-02-24,185,0.0344827586206897,0.0344827586206897
"547",546,"wt",2024-02-24,186,0.0344827586206897,0.0344827586206897
"548",547,"wt",2024-02-24,187,0.0344827586206897,0.0344827586206897
"549",548,"wt",2024-02-24,188,0.0344827586206897,0.0344827586206897
"550",549,"wt",2024-02-24,189,0.0344827586206897,0.0344827586206897
"551",550,"wt",2024-02-24,190,0.0689655172413793,0.0478872465399596
"552",551,"wt",2024-02-24,191,0.0344827586206897,0.0344827586206897
"553",552,"wt",2024-02-24,192,0.0689655172413793,0.0478872465399596
"554",553,"wt",2024-02-24,193,0.0689655172413793,0.0478872465399596
