Channel,Time,Value,Bout_Length
data_21,2024-02-27 20:44:00,0,2.0
data_21,2024-02-27 20:46:00,1,15.0
data_21,2024-02-27 21:01:00,0,3.0
data_21,2024-02-27 21:04:00,1,15.0
data_21,2024-02-27 21:19:00,0,4.0
data_21,2024-02-27 21:23:00,1,5.0
data_21,2024-02-27 21:28:00,0,6.0
data_21,2024-02-27 21:34:00,1,15.0
data_21,2024-02-27 21:49:00,0,2.0
data_21,2024-02-27 21:51:00,1,18.0
data_21,2024-02-27 22:09:00,0,7.0
data_21,2024-02-27 22:16:00,1,6.0
data_21,2024-02-27 22:22:00,0,18.0
data_21,2024-02-27 22:40:00,1,10.0
data_21,2024-02-27 22:50:00,0,1.0
data_21,2024-02-27 22:51:00,1,6.0
data_21,2024-02-27 22:57:00,0,1.0
data_21,2024-02-27 22:58:00,1,7.0
data_22,2024-02-24 00:00:00,1,9.0
data_22,2024-02-24 00:09:00,0,59.0
data_22,2024-02-24 01:08:00,1,20.0
data_22,2024-02-24 01:28:00,0,58.0
data_22,2024-02-24 02:26:00,1,6.0
data_22,2024-02-24 02:32:00,0,81.0
data_22,2024-02-24 03:53:00,1,15.0
data_22,2024-02-24 04:08:00,0,7.0
data_22,2024-02-24 04:15:00,1,12.0
data_22,2024-02-24 04:27:00,0,21.0
data_22,2024-02-24 04:48:00,1,10.0
data_22,2024-02-24 04:58:00,0,7.0
data_22,2024-02-24 05:05:00,1,9.0
data_22,2024-02-24 05:14:00,0,20.0
data_22,2024-02-24 05:34:00,1,389.0
data_22,2024-02-24 12:03:00,0,1.0
data_22,2024-02-24 12:04:00,1,69.0
data_22,2024-02-24 13:13:00,0,7.0
data_22,2024-02-24 13:20:00,1,309.0
data_22,2024-02-24 18:29:00,0,21.0
data_22,2024-02-24 18:50:00,1,14.0
data_22,2024-02-24 19:04:00,0,2.0
data_22,2024-02-24 19:06:00,1,18.0
data_22,2024-02-24 19:24:00,0,2.0
data_22,2024-02-24 19:26:00,1,9.0
data_22,2024-02-24 19:35:00,0,29.0
data_22,2024-02-24 20:04:00,1,14.0
data_22,2024-02-24 20:18:00,0,41.0
data_22,2024-02-24 20:59:00,1,43.0
data_22,2024-02-24 21:42:00,0,9.0
data_22,2024-02-24 21:51:00,1,5.0
data_22,2024-02-24 21:56:00,0,20.0
data_22,2024-02-24 22:16:00,1,15.0
data_22,2024-02-24 22:31:00,0,19.0
data_22,2024-02-24 22:50:00,1,21.0
data_22,2024-02-24 23:11:00,0,10.0
data_22,2024-02-24 23:21:00,1,7.0
data_22,2024-02-24 23:28:00,0,1.0
data_22,2024-02-24 23:29:00,1,17.0
data_22,2024-02-24 23:46:00,0,4.0
data_22,2024-02-24 23:50:00,1,22.0
data_22,2024-02-25 00:12:00,0,19.0
data_22,2024-02-25 00:31:00,1,7.0
data_22,2024-02-25 00:38:00,0,7.0
data_22,2024-02-25 00:45:00,1,17.0
data_22,2024-02-25 01:02:00,0,19.0
data_22,2024-02-25 01:21:00,1,10.0
data_22,2024-02-25 01:31:00,0,68.0
data_22,2024-02-25 02:39:00,1,7.0
data_22,2024-02-25 02:46:00,0,61.0
data_22,2024-02-25 03:47:00,1,21.0
data_22,2024-02-25 04:08:00,0,55.0
data_22,2024-02-25 05:03:00,1,5.0
data_22,2024-02-25 05:08:00,0,29.0
data_22,2024-02-25 05:37:00,1,7.0
data_22,2024-02-25 05:44:00,0,13.0
data_22,2024-02-25 05:57:00,1,475.0
data_22,2024-02-25 13:52:00,0,7.0
data_22,2024-02-25 13:59:00,1,41.0
data_22,2024-02-25 14:40:00,0,1.0
data_22,2024-02-25 14:41:00,1,239.0
data_22,2024-02-25 18:40:00,0,7.0
data_22,2024-02-25 18:47:00,1,10.0
data_22,2024-02-25 18:57:00,0,2.0
data_22,2024-02-25 18:59:00,1,15.0
data_22,2024-02-25 19:14:00,0,2.0
data_22,2024-02-25 19:16:00,1,7.0
data_22,2024-02-25 19:23:00,0,38.0
data_22,2024-02-25 20:01:00,1,18.0
data_22,2024-02-25 20:19:00,0,18.0
data_22,2024-02-25 20:37:00,1,27.0
data_22,2024-02-25 21:04:00,0,56.0
data_22,2024-02-25 22:00:00,1,6.0
data_22,2024-02-25 22:06:00,0,2.0
data_22,2024-02-25 22:08:00,1,11.0
data_22,2024-02-25 22:19:00,0,16.0
data_22,2024-02-25 22:35:00,1,9.0
data_22,2024-02-25 22:44:00,0,35.0
data_22,2024-02-25 23:19:00,1,40.0
data_22,2024-02-25 23:59:00,0,20.0
data_22,2024-02-26 00:19:00,1,5.0
data_22,2024-02-26 00:24:00,0,10.0
data_22,2024-02-26 00:34:00,1,5.0
data_22,2024-02-26 00:39:00,0,7.0
data_22,2024-02-26 00:46:00,1,7.0
data_22,2024-02-26 00:53:00,0,37.0
data_22,2024-02-26 01:30:00,1,18.0
data_22,2024-02-26 01:48:00,0,85.0
data_22,2024-02-26 03:13:00,1,25.0
data_22,2024-02-26 03:38:00,0,6.0
data_22,2024-02-26 03:44:00,1,12.0
data_22,2024-02-26 03:56:00,0,4.0
data_22,2024-02-26 04:00:00,1,9.0
data_22,2024-02-26 04:09:00,0,2.0
data_22,2024-02-26 04:11:00,1,15.0
data_22,2024-02-26 04:26:00,0,5.0
data_22,2024-02-26 04:31:00,1,7.0
data_22,2024-02-26 04:38:00,0,73.0
data_22,2024-02-26 05:51:00,1,5.0
data_22,2024-02-26 05:56:00,0,1.0
data_22,2024-02-26 05:57:00,1,468.0
data_22,2024-02-26 13:45:00,0,1.0
data_22,2024-02-26 13:46:00,1,31.0
data_22,2024-02-26 14:17:00,0,2.0
data_22,2024-02-26 14:19:00,1,309.0
data_22,2024-02-26 19:28:00,0,28.0
data_22,2024-02-26 19:56:00,1,42.0
data_22,2024-02-26 20:38:00,0,1.0
data_22,2024-02-26 20:39:00,1,49.0
data_22,2024-02-26 21:28:00,0,19.0
data_22,2024-02-26 21:47:00,1,41.0
data_22,2024-02-26 22:28:00,0,2.0
data_22,2024-02-26 22:30:00,1,51.0
data_22,2024-02-26 23:21:00,0,1.0
data_22,2024-02-26 23:22:00,1,26.0
data_22,2024-02-26 23:48:00,0,37.0
data_22,2024-02-27 00:25:00,1,42.0
data_22,2024-02-27 01:07:00,0,113.0
data_22,2024-02-27 03:00:00,1,38.0
data_22,2024-02-27 03:38:00,0,22.0
data_22,2024-02-27 04:00:00,1,5.0
data_22,2024-02-27 04:05:00,0,24.0
data_22,2024-02-27 04:29:00,1,5.0
data_22,2024-02-27 04:34:00,0,46.0
data_22,2024-02-27 05:20:00,1,5.0
data_22,2024-02-27 05:25:00,0,19.0
data_22,2024-02-27 05:44:00,1,824.0
data_22,2024-02-27 19:28:00,0,4.0
data_22,2024-02-27 19:32:00,1,22.0
data_22,2024-02-27 19:54:00,0,1.0
data_22,2024-02-27 19:55:00,1,24.0
data_22,2024-02-27 20:19:00,0,6.0
data_22,2024-02-27 20:25:00,1,18.0
data_22,2024-02-27 20:43:00,0,12.0
data_22,2024-02-27 20:55:00,1,6.0
data_22,2024-02-27 21:01:00,0,2.0
data_22,2024-02-27 21:03:00,1,14.0
data_22,2024-02-27 21:17:00,0,25.0
data_22,2024-02-27 21:42:00,1,52.0
data_22,2024-02-27 22:34:00,0,27.0
data_22,2024-02-27 23:01:00,1,5.0
data_22,2024-02-27 23:06:00,0,6.0
data_23,2024-02-24 00:00:00,0,173.0
data_23,2024-02-24 02:53:00,1,13.0
data_23,2024-02-24 03:06:00,0,4.0
data_23,2024-02-24 03:10:00,1,23.0
data_23,2024-02-24 03:33:00,0,7.0
data_23,2024-02-24 03:40:00,1,6.0
data_23,2024-02-24 03:46:00,0,3.0
data_23,2024-02-24 03:49:00,1,5.0
data_23,2024-02-24 03:54:00,0,33.0
data_23,2024-02-24 04:27:00,1,5.0
data_23,2024-02-24 04:32:00,0,11.0
data_23,2024-02-24 04:43:00,1,27.0
data_23,2024-02-24 05:10:00,0,2.0
data_23,2024-02-24 05:12:00,1,20.0
data_23,2024-02-24 05:32:00,0,2.0
data_23,2024-02-24 05:34:00,1,268.0
data_23,2024-02-24 10:02:00,0,1.0
data_23,2024-02-24 10:03:00,1,49.0
data_23,2024-02-24 10:52:00,0,1.0
data_23,2024-02-24 10:53:00,1,48.0
data_23,2024-02-24 11:41:00,0,6.0
data_23,2024-02-24 11:47:00,1,104.0
data_23,2024-02-24 13:31:00,0,1.0
data_23,2024-02-24 13:32:00,1,21.0
data_23,2024-02-24 13:53:00,0,3.0
data_23,2024-02-24 13:56:00,1,271.0
data_23,2024-02-24 18:27:00,0,2.0
data_23,2024-02-24 18:29:00,1,6.0
data_23,2024-02-24 18:35:00,0,44.0
data_23,2024-02-24 19:19:00,1,7.0
data_23,2024-02-24 19:26:00,0,2.0
data_23,2024-02-24 19:28:00,1,9.0
data_23,2024-02-24 19:37:00,0,7.0
data_23,2024-02-24 19:44:00,1,5.0
data_23,2024-02-24 19:49:00,0,64.0
data_23,2024-02-24 20:53:00,1,11.0
data_23,2024-02-24 21:04:00,0,42.0
data_23,2024-02-24 21:46:00,1,7.0
data_23,2024-02-24 21:53:00,0,2.0
data_23,2024-02-24 21:55:00,1,7.0
data_23,2024-02-24 22:02:00,0,1.0
data_23,2024-02-24 22:03:00,1,15.0
data_23,2024-02-24 22:18:00,0,35.0
data_23,2024-02-24 22:53:00,1,5.0
data_23,2024-02-24 22:58:00,0,87.0
data_23,2024-02-25 00:25:00,1,5.0
data_23,2024-02-25 00:30:00,0,40.0
data_23,2024-02-25 01:10:00,1,5.0
data_23,2024-02-25 01:15:00,0,115.0
data_23,2024-02-25 03:10:00,1,38.0
data_23,2024-02-25 03:48:00,0,3.0
data_23,2024-02-25 03:51:00,1,19.0
data_23,2024-02-25 04:10:00,0,5.0
data_23,2024-02-25 04:15:00,1,30.0
data_23,2024-02-25 04:45:00,0,1.0
data_23,2024-02-25 04:46:00,1,17.0
data_23,2024-02-25 05:03:00,0,2.0
data_23,2024-02-25 05:05:00,1,24.0
data_23,2024-02-25 05:29:00,0,2.0
data_23,2024-02-25 05:31:00,1,13.0
data_23,2024-02-25 05:44:00,0,6.0
data_23,2024-02-25 05:50:00,1,212.0
data_23,2024-02-25 09:22:00,0,3.0
data_23,2024-02-25 09:25:00,1,29.0
data_23,2024-02-25 09:54:00,0,3.0
data_23,2024-02-25 09:57:00,1,51.0
data_23,2024-02-25 10:48:00,0,1.0
data_23,2024-02-25 10:49:00,1,69.0
data_23,2024-02-25 11:58:00,0,2.0
data_23,2024-02-25 12:00:00,1,13.0
data_23,2024-02-25 12:13:00,0,3.0
data_23,2024-02-25 12:16:00,1,24.0
data_23,2024-02-25 12:40:00,0,2.0
data_23,2024-02-25 12:42:00,1,78.0
data_23,2024-02-25 14:00:00,0,4.0
data_23,2024-02-25 14:04:00,1,46.0
data_23,2024-02-25 14:50:00,0,1.0
data_23,2024-02-25 14:51:00,1,208.0
data_23,2024-02-25 18:19:00,0,18.0
data_23,2024-02-25 18:37:00,1,5.0
data_23,2024-02-25 18:42:00,0,244.0
data_23,2024-02-25 22:46:00,1,5.0
data_23,2024-02-25 22:51:00,0,10.0
data_23,2024-02-25 23:01:00,1,5.0
data_23,2024-02-25 23:06:00,0,1.0
data_23,2024-02-25 23:07:00,1,21.0
data_23,2024-02-25 23:28:00,0,121.0
data_23,2024-02-26 01:29:00,1,5.0
data_23,2024-02-26 01:34:00,0,44.0
data_23,2024-02-26 02:18:00,1,5.0
data_23,2024-02-26 02:23:00,0,60.0
data_23,2024-02-26 03:23:00,1,5.0
data_23,2024-02-26 03:28:00,0,12.0
data_23,2024-02-26 03:40:00,1,10.0
data_23,2024-02-26 03:50:00,0,3.0
data_23,2024-02-26 03:53:00,1,21.0
data_23,2024-02-26 04:14:00,0,7.0
data_23,2024-02-26 04:21:00,1,15.0
